Periode,Antal,Recidivhændelser,Uddannelse,Køn,Alder
12,2538,5,1,1,2
12,2393,5,1,1,3
12,2008,5,1,1,4
12,4024,5,1,1,5
12,3702,5,1,1,6
12,3023,5,1,1,7
12,956,5,1,0,0
12,1030,5,1,0,1
12,780,5,1,0,2
12,664,5,1,0,3
12,551,5,1,0,4
12,1173,5,1,0,5
12,1047,5,1,0,6
12,1149,5,1,0,7
12,2026,5,2,1,0
12,2815,5,2,1,1
12,1137,5,2,1,2
12,561,5,2,1,3
12,422,5,2,1,4
12,919,5,2,1,5
12,821,5,2,1,6
12,496,5,2,1,7
12,857,5,2,0,0
12,1086,5,2,0,1
12,333,5,2,0,2
12,199,5,2,0,3
12,175,5,2,0,4
12,403,5,2,0,5
12,339,5,2,0,6
12,126,5,2,0,7
12,1023,5,0,1,0
12,3160,5,0,1,1
12,3733,5,0,1,2
12,3130,5,0,1,3
12,2771,5,0,1,4
12,6759,5,0,1,5
12,6814,5,0,1,6
12,4951,5,0,1,7
12,105,5,0,0,0
12,585,5,0,0,1
12,982,5,0,0,2
12,942,5,0,0,3
12,921,5,0,0,4
12,2379,5,0,0,5
12,2170,5,0,0,6
12,1424,5,0,0,7
12,11,5,4,1,0
12,710,5,4,1,1
12,1701,5,4,1,2
12,1818,5,4,1,3
12,1713,5,4,1,4
12,4104,5,4,1,5
12,3730,5,4,1,6
12,3039,5,4,1,7
12,6,5,4,0,0
12,628,5,4,0,1
12,1244,5,4,0,2
12,1342,5,4,0,3
12,1171,5,4,0,4
12,3019,5,4,0,5
12,2197,5,4,0,6
12,1575,5,4,0,7
12,39,5,3,1,0
12,437,5,3,1,1
12,1002,5,3,1,2
12,1146,5,3,1,3
12,911,5,3,1,4
12,1365,5,3,1,5
12,922,5,3,1,6
12,499,5,3,1,7
12,7,5,3,0,0
12,97,5,3,0,1
12,329,5,3,0,2
12,282,5,3,0,3
12,228,5,3,0,4
12,324,5,3,0,5
12,193,5,3,0,6
12,112,5,3,0,7
12,1217,0,1,1,0
12,1319,0,1,1,1
12,1125,0,1,1,2
12,971,0,1,1,3
12,792,0,1,1,4
12,1328,0,1,1,5
12,920,0,1,1,6
12,465,0,1,1,7
12,178,0,1,0,0
12,301,0,1,0,1
12,232,0,1,0,2
12,165,0,1,0,3
12,168,0,1,0,4
12,248,0,1,0,5
12,168,0,1,0,6
12,102,0,1,0,7
12,508,0,2,1,0
12,666,0,2,1,1
12,302,0,2,1,2
12,193,0,2,1,3
12,135,0,2,1,4
12,254,0,2,1,5
12,208,0,2,1,6
12,92,0,2,1,7
12,98,0,2,0,0
12,160,0,2,0,1
12,64,0,2,0,2
12,31,0,2,0,3
12,19,0,2,0,4
12,70,0,2,0,5
12,47,0,2,0,6
12,17,0,2,0,7
12,422,0,0,1,0
12,1127,0,0,1,1
12,1179,0,0,1,2
12,913,0,0,1,3
12,806,0,0,1,4
12,1679,0,0,1,5
12,1407,0,0,1,6
12,646,0,0,1,7
12,21,0,0,0,0
12,128,0,0,0,1
12,214,0,0,0,2
12,199,0,0,0,3
12,142,0,0,0,4
12,316,0,0,0,5
12,230,0,0,0,6
12,107,0,0,0,7
12,4,0,4,1,0
12,129,0,4,1,1
12,310,0,4,1,2
12,354,0,4,1,3
12,339,0,4,1,4
12,824,0,4,1,5
12,646,0,4,1,6
12,381,0,4,1,7
12,0,0,4,0,0
12,100,0,4,0,1
12,151,0,4,0,2
12,157,0,4,0,3
12,143,0,4,0,4
12,350,0,4,0,5
12,284,0,4,0,6
12,133,0,4,0,7
12,9,0,3,1,0
12,104,0,3,1,1
12,256,0,3,1,2
12,273,0,3,1,3
12,212,0,3,1,4
12,306,0,3,1,5
12,186,0,3,1,6
12,79,0,3,1,7
12,2,0,3,0,0
12,15,0,3,0,1
12,44,0,3,0,2
12,40,0,3,0,3
12,45,0,3,0,4
12,42,0,3,0,5
12,30,0,3,0,6
12,9,0,3,0,7
12,626,2,1,1,0
12,785,2,1,1,1
12,601,2,1,1,2
12,492,2,1,1,3
12,385,2,1,1,4
12,557,2,1,1,5
12,343,2,1,1,6
12,109,2,1,1,7
12,80,2,1,0,0
12,152,2,1,0,1
12,120,2,1,0,2
12,70,2,1,0,3
12,66,2,1,0,4
12,106,2,1,0,5
12,59,2,1,0,6
12,30,2,1,0,7
12,199,2,2,1,0
12,250,2,2,1,1
12,114,2,2,1,2
12,71,2,2,1,3
12,51,2,2,1,4
12,71,2,2,1,5
12,66,2,2,1,6
12,20,2,2,1,7
12,31,2,2,0,0
12,46,2,2,0,1
12,14,2,2,0,2
12,8,2,2,0,3
12,8,2,2,0,4
12,22,2,2,0,5
12,12,2,2,0,6
12,1,2,2,0,7
12,198,2,0,1,0
12,476,2,0,1,1
12,465,2,0,1,2
12,335,2,0,1,3
12,276,2,0,1,4
12,528,2,0,1,5
12,390,2,0,1,6
12,122,2,0,1,7
12,6,2,0,0,0
12,29,2,0,0,1
12,52,2,0,0,2
12,42,2,0,0,3
12,44,2,0,0,4
12,71,2,0,0,5
12,57,2,0,0,6
12,13,2,0,0,7
12,2,2,4,1,0
12,59,2,4,1,1
12,99,2,4,1,2
12,104,2,4,1,3
12,84,2,4,1,4
12,155,2,4,1,5
12,157,2,4,1,6
12,81,2,4,1,7
12,1,2,4,0,0
12,28,2,4,0,1
12,32,2,4,0,2
12,22,2,4,0,3
12,22,2,4,0,4
12,37,2,4,0,5
12,33,2,4,0,6
12,22,2,4,0,7
12,7,2,3,1,0
12,58,2,3,1,1
12,97,2,3,1,2
12,136,2,3,1,3
12,80,2,3,1,4
12,97,2,3,1,5
12,55,2,3,1,6
12,14,2,3,1,7
12,1,2,3,0,0
12,1,2,3,0,1
12,16,2,3,0,2
12,14,2,3,0,3
12,15,2,3,0,4
12,16,2,3,0,5
12,6,2,3,0,6
12,4,2,3,0,7
12,382,3,1,1,0
12,489,3,1,1,1
12,397,3,1,1,2
12,271,3,1,1,3
12,196,3,1,1,4
12,265,3,1,1,5
12,146,3,1,1,6
12,40,3,1,1,7
12,37,3,1,0,0
12,65,3,1,0,1
12,44,3,1,0,2
12,42,3,1,0,3
12,29,3,1,0,4
12,35,3,1,0,5
12,19,3,1,0,6
12,15,3,1,0,7
12,93,3,2,1,0
12,117,3,2,1,1
12,58,3,2,1,2
12,30,3,2,1,3
12,16,3,2,1,4
12,25,3,2,1,5
12,20,3,2,1,6
12,3,3,2,1,7
12,14,3,2,0,0
12,15,3,2,0,1
12,7,3,2,0,2
12,1,3,2,0,3
12,2,3,2,0,4
12,6,3,2,0,5
12,3,3,2,0,6
12,4,3,2,0,7
12,95,3,0,1,0
12,233,3,0,1,1
12,194,3,0,1,2
12,156,3,0,1,3
12,105,3,0,1,4
12,214,3,0,1,5
12,131,3,0,1,6
12,55,3,0,1,7
12,4,3,0,0,0
12,15,3,0,0,1
12,21,3,0,0,2
12,16,3,0,0,3
12,10,3,0,0,4
12,26,3,0,0,5
12,12,3,0,0,6
12,4,3,0,0,7
12,0,3,4,1,0
12,25,3,4,1,1
12,45,3,4,1,2
12,35,3,4,1,3
12,25,3,4,1,4
12,44,3,4,1,5
12,46,3,4,1,6
12,20,3,4,1,7
12,0,3,4,0,0
12,16,3,4,0,1
12,11,3,4,0,2
12,7,3,4,0,3
12,7,3,4,0,4
12,18,3,4,0,5
12,7,3,4,0,6
12,6,3,4,0,7
12,6,3,3,1,0
12,28,3,3,1,1
12,48,3,3,1,2
12,63,3,3,1,3
12,50,3,3,1,4
12,52,3,3,1,5
12,38,3,3,1,6
12,9,3,3,1,7
12,0,3,3,0,0
12,1,3,3,0,1
12,6,3,3,0,2
12,4,3,3,0,3
12,1,3,3,0,4
12,6,3,3,0,5
12,6,3,3,0,6
12,2,3,3,0,7
12,925,4,1,1,0
12,1165,4,1,1,1
12,824,4,1,1,2
12,517,4,1,1,3
12,362,4,1,1,4
12,441,4,1,1,5
12,187,4,1,1,6
12,44,4,1,1,7
12,67,4,1,0,0
12,104,4,1,0,1
12,83,4,1,0,2
12,47,4,1,0,3
12,42,4,1,0,4
12,60,4,1,0,5
12,36,4,1,0,6
12,10,4,1,0,7
12,155,4,2,1,0
12,195,4,2,1,1
12,71,4,2,1,2
12,37,4,2,1,3
12,24,4,2,1,4
12,32,4,2,1,5
12,18,4,2,1,6
12,5,4,2,1,7
12,11,4,2,0,0
12,17,4,2,0,1
12,7,4,2,0,2
12,8,4,2,0,3
12,6,4,2,0,4
12,7,4,2,0,5
12,5,4,2,0,6
12,0,4,2,0,7
12,155,4,0,1,0
12,323,4,0,1,1
12,318,4,0,1,2
12,210,4,0,1,3
12,127,4,0,1,4
12,239,4,0,1,5
12,137,4,0,1,6
12,59,4,0,1,7
12,3,4,0,0,0
12,20,4,0,0,1
12,27,4,0,0,2
12,19,4,0,0,3
12,15,4,0,0,4
12,21,4,0,0,5
12,19,4,0,0,6
12,8,4,0,0,7
12,0,4,4,1,0
12,28,4,4,1,1
12,52,4,4,1,2
12,38,4,4,1,3
12,33,4,4,1,4
12,50,4,4,1,5
12,37,4,4,1,6
12,17,4,4,1,7
12,0,4,4,0,0
12,7,4,4,0,1
12,11,4,4,0,2
12,6,4,4,0,3
12,3,4,4,0,4
12,15,4,4,0,5
12,8,4,4,0,6
12,3,4,4,0,7
12,7,4,3,1,0
12,61,4,3,1,1
12,94,4,3,1,2
12,111,4,3,1,3
12,62,4,3,1,4
12,66,4,3,1,5
12,43,4,3,1,6
12,8,4,3,1,7
12,0,4,3,0,0
12,3,4,3,0,1
12,7,4,3,0,2
12,8,4,3,0,3
12,6,4,3,0,4
12,8,4,3,0,5
12,4,4,3,0,6
12,0,4,3,0,7
12,456,1,1,1,0
12,536,1,1,1,1
12,368,1,1,1,2
12,179,1,1,1,3
12,130,1,1,1,4
12,173,1,1,1,5
12,56,1,1,1,6
12,13,1,1,1,7
12,17,1,1,0,0
12,27,1,1,0,1
12,27,1,1,0,2
12,18,1,1,0,3
12,11,1,1,0,4
12,15,1,1,0,5
12,1,1,1,0,6
12,2,1,1,0,7
12,40,1,2,1,0
12,36,1,2,1,1
12,24,1,2,1,2
12,9,1,2,1,3
12,4,1,2,1,4
12,11,1,2,1,5
12,5,1,2,1,6
12,1,1,2,1,7
12,3,1,2,0,0
12,2,1,2,0,1
12,2,1,2,0,2
12,0,1,2,0,3
12,1,1,2,0,4
12,3,1,2,0,5
12,1,1,2,0,6
12,0,1,2,0,7
12,49,1,0,1,0
12,76,1,0,1,1
12,81,1,0,1,2
12,53,1,0,1,3
12,33,1,0,1,4
12,54,1,0,1,5
12,15,1,0,1,6
12,3,1,0,1,7
12,1,1,0,0,0
12,3,1,0,0,1
12,3,1,0,0,2
12,2,1,0,0,3
12,2,1,0,0,4
12,9,1,0,0,5
12,5,1,0,0,6
12,1,1,0,0,7
12,0,1,4,1,0
12,7,1,4,1,1
12,8,1,4,1,2
12,6,1,4,1,3
12,5,1,4,1,4
12,8,1,4,1,5
12,12,1,4,1,6
12,0,1,4,1,7
12,0,1,4,0,0
12,2,1,4,0,1
12,0,1,4,0,2
12,0,1,4,0,3
12,1,1,4,0,4
12,4,1,4,0,5
12,3,1,4,0,6
12,2,1,4,0,7
12,1,1,3,1,0
12,29,1,3,1,1
12,42,1,3,1,2
12,58,1,3,1,3
12,20,1,3,1,4
12,28,1,3,1,5
12,10,1,3,1,6
12,3,1,3,1,7
12,0,1,3,0,0
12,1,1,3,0,1
12,3,1,3,0,2
12,2,1,3,0,3
12,3,1,3,0,4
12,0,1,3,0,5
12,0,1,3,0,6
12,2,1,3,0,7
