Periode,Antal,Recidivhændelser,Tidligere_domme,Varighed_til_tilbagefald,Køn,Alder
6,0,5,4,2,1,6
6,0,5,4,2,0,0
6,0,5,4,2,0,1
6,0,5,4,2,0,2
6,0,5,4,2,0,3
6,0,5,4,2,0,4
6,0,5,4,2,0,5
6,0,5,4,2,0,6
6,0,5,5,2,1,0
6,0,5,5,2,1,1
6,0,5,5,2,1,2
6,0,5,5,2,1,3
6,0,5,5,2,1,4
6,0,5,5,2,1,5
6,0,5,5,2,1,6
6,0,5,5,2,0,0
6,0,5,5,2,0,1
6,0,5,5,2,0,2
6,0,5,5,2,0,3
6,0,5,5,2,0,4
6,0,5,5,2,0,5
6,0,5,5,2,0,6
6,0,5,1,2,1,0
6,0,5,1,2,1,1
6,0,5,1,2,1,2
6,0,5,1,2,1,3
6,0,5,1,2,1,4
6,0,5,1,2,1,5
6,0,5,1,2,1,6
6,0,5,1,2,0,0
6,0,5,1,2,0,1
6,0,5,1,2,0,2
6,0,5,1,2,0,3
6,0,5,1,2,0,4
6,0,5,1,2,0,5
6,0,5,1,2,0,6
6,314,0,6,2,1,0
6,199,0,6,2,1,1
6,179,0,6,2,1,2
6,188,0,6,2,1,3
6,477,0,6,2,1,4
6,353,0,6,2,1,5
6,128,0,6,2,1,6
6,64,0,6,2,0,0
6,65,0,6,2,0,1
6,52,0,6,2,0,2
6,63,0,6,2,0,3
6,168,0,6,2,0,4
6,102,0,6,2,0,5
6,39,0,6,2,0,6
6,182,0,0,2,1,0
6,152,0,0,2,1,1
6,120,0,0,2,1,2
6,140,0,0,2,1,3
6,324,0,0,2,1,4
6,223,0,0,2,1,5
6,103,0,0,2,1,6
6,32,0,0,2,0,0
6,31,0,0,2,0,1
6,27,0,0,2,0,2
6,28,0,0,2,0,3
6,59,0,0,2,0,4
6,35,0,0,2,0,5
6,18,0,0,2,0,6
6,124,0,2,2,1,0
6,90,0,2,2,1,1
6,75,0,2,2,1,2
6,90,0,2,2,1,3
6,155,0,2,2,1,4
6,110,0,2,2,1,5
6,35,0,2,2,1,6
6,10,0,2,2,0,0
6,13,0,2,2,0,1
6,13,0,2,2,0,2
6,13,0,2,2,0,3
6,28,0,2,2,0,4
6,14,0,2,2,0,5
6,6,0,2,2,0,6
6,76,0,3,2,1,0
6,89,0,3,2,1,1
6,58,0,3,2,1,2
6,43,0,3,2,1,3
6,87,0,3,2,1,4
6,55,0,3,2,1,5
6,15,0,3,2,1,6
6,8,0,3,2,0,0
6,5,0,3,2,0,1
6,6,0,3,2,0,2
6,7,0,3,2,0,3
6,14,0,3,2,0,4
6,8,0,3,2,0,5
6,6,0,3,2,0,6
6,64,0,4,2,1,0
6,67,0,4,2,1,1
6,36,0,4,2,1,2
6,22,0,4,2,1,3
6,53,0,4,2,1,4
6,37,0,4,2,1,5
6,6,0,4,2,1,6
6,5,0,4,2,0,0
6,1,0,4,2,0,1
6,8,0,4,2,0,2
6,2,0,4,2,0,3
6,5,0,4,2,0,4
6,2,0,4,2,0,5
6,1,0,4,2,0,6
6,136,0,5,2,1,0
6,124,0,5,2,1,1
6,97,0,5,2,1,2
6,56,0,5,2,1,3
6,77,0,5,2,1,4
6,31,0,5,2,1,5
6,10,0,5,2,1,6
6,11,0,5,2,0,0
6,4,0,5,2,0,1
6,1,0,5,2,0,2
6,2,0,5,2,0,3
6,7,0,5,2,0,4
6,2,0,5,2,0,5
6,1,0,5,2,0,6
6,31,0,1,2,1,0
6,41,0,1,2,1,1
6,18,0,1,2,1,2
6,9,0,1,2,1,3
6,12,0,1,2,1,4
6,6,0,1,2,1,5
6,0,0,1,2,1,6
6,2,0,1,2,0,0
6,1,0,1,2,0,1
6,0,0,1,2,0,2
6,0,0,1,2,0,3
6,1,0,1,2,0,4
6,1,0,1,2,0,5
6,1,0,1,2,0,6
6,160,2,6,2,1,0
6,75,2,6,2,1,1
6,59,2,6,2,1,2
6,73,2,6,2,1,3
6,135,2,6,2,1,4
6,98,2,6,2,1,5
6,38,2,6,2,1,6
6,28,2,6,2,0,0
6,18,2,6,2,0,1
6,20,2,6,2,0,2
6,23,2,6,2,0,3
6,34,2,6,2,0,4
6,16,2,6,2,0,5
6,5,2,6,2,0,6
6,102,2,0,2,1,0
6,71,2,0,2,1,1
6,70,2,0,2,1,2
6,57,2,0,2,1,3
6,149,2,0,2,1,4
6,84,2,0,2,1,5
6,29,2,0,2,1,6
6,14,2,0,2,0,0
6,15,2,0,2,0,1
6,16,2,0,2,0,2
6,11,2,0,2,0,3
6,20,2,0,2,0,4
6,23,2,0,2,0,5
6,5,2,0,2,0,6
6,84,2,2,2,1,0
6,70,2,2,2,1,1
6,52,2,2,2,1,2
6,47,2,2,2,1,3
6,94,2,2,2,1,4
6,41,2,2,2,1,5
6,21,2,2,2,1,6
6,7,2,2,2,0,0
6,10,2,2,2,0,1
6,4,2,2,2,0,2
6,5,2,2,2,0,3
6,14,2,2,2,0,4
6,4,2,2,2,0,5
6,4,2,2,2,0,6
6,67,2,3,2,1,0
6,48,2,3,2,1,1
6,37,2,3,2,1,2
6,38,2,3,2,1,3
6,51,2,3,2,1,4
6,22,2,3,2,1,5
6,16,2,3,2,1,6
6,7,2,3,2,0,0
6,4,2,3,2,0,1
6,5,2,3,2,0,2
6,3,2,3,2,0,3
6,10,2,3,2,0,4
6,3,2,3,2,0,5
6,1,2,3,2,0,6
6,64,2,4,2,1,0
6,41,2,4,2,1,1
6,39,2,4,2,1,2
6,27,2,4,2,1,3
6,37,2,4,2,1,4
6,21,2,4,2,1,5
6,4,2,4,2,1,6
6,1,2,4,2,0,0
6,2,2,4,2,0,1
6,4,2,4,2,0,2
6,6,2,4,2,0,3
6,5,2,4,2,0,4
6,2,2,4,2,0,5
6,3,2,4,2,0,6
6,152,2,5,2,1,0
6,121,2,5,2,1,1
6,77,2,5,2,1,2
6,61,2,5,2,1,3
6,64,2,5,2,1,4
6,34,2,5,2,1,5
6,7,2,5,2,1,6
6,4,2,5,2,0,0
6,8,2,5,2,0,1
6,1,2,5,2,0,2
6,4,2,5,2,0,3
6,15,2,5,2,0,4
6,4,2,5,2,0,5
6,2,2,5,2,0,6
6,58,2,1,2,1,0
6,45,2,1,2,1,1
6,16,2,1,2,1,2
6,13,2,1,2,1,3
6,13,2,1,2,1,4
6,4,2,1,2,1,5
6,0,2,1,2,1,6
6,1,2,1,2,0,0
6,2,2,1,2,0,1
6,0,2,1,2,0,2
6,0,2,1,2,0,3
6,5,2,1,2,0,4
6,2,2,1,2,0,5
6,0,2,1,2,0,6
6,76,3,6,2,1,0
6,32,3,6,2,1,1
6,24,3,6,2,1,2
6,20,3,6,2,1,3
6,51,3,6,2,1,4
6,28,3,6,2,1,5
6,11,3,6,2,1,6
6,13,3,6,2,0,0
6,3,3,6,2,0,1
6,5,3,6,2,0,2
6,5,3,6,2,0,3
6,6,3,6,2,0,4
6,5,3,6,2,0,5
6,2,3,6,2,0,6
6,43,3,0,2,1,0
6,41,3,0,2,1,1
6,34,3,0,2,1,2
6,28,3,0,2,1,3
6,57,3,0,2,1,4
6,28,3,0,2,1,5
6,10,3,0,2,1,6
6,9,3,0,2,0,0
6,5,3,0,2,0,1
6,5,3,0,2,0,2
6,3,3,0,2,0,3
6,5,3,0,2,0,4
6,4,3,0,2,0,5
6,2,3,0,2,0,6
6,47,3,2,2,1,0
6,32,3,2,2,1,1
6,24,3,2,2,1,2
6,28,3,2,2,1,3
6,50,3,2,2,1,4
6,21,3,2,2,1,5
6,6,3,2,2,1,6
6,3,3,2,2,0,0
6,7,3,2,2,0,1
6,1,3,2,2,0,2
6,3,3,2,2,0,3
6,8,3,2,2,0,4
6,3,3,2,2,0,5
6,1,3,2,2,0,6
6,44,3,3,2,1,0
6,27,3,3,2,1,1
6,15,3,3,2,1,2
6,24,3,3,2,1,3
6,37,3,3,2,1,4
6,21,3,3,2,1,5
6,8,3,3,2,1,6
6,4,3,3,2,0,0
6,5,3,3,2,0,1
6,1,3,3,2,0,2
6,2,3,3,2,0,3
6,8,3,3,2,0,4
6,2,3,3,2,0,5
6,0,3,3,2,0,6
6,34,3,4,2,1,0
6,26,3,4,2,1,1
6,16,3,4,2,1,2
6,17,3,4,2,1,3
6,25,3,4,2,1,4
6,13,3,4,2,1,5
6,5,3,4,2,1,6
6,0,3,4,2,0,0
6,2,3,4,2,0,1
6,1,3,4,2,0,2
6,0,3,4,2,0,3
6,1,3,4,2,0,4
6,2,3,4,2,0,5
6,0,3,4,2,0,6
6,135,3,5,2,1,0
6,75,3,5,2,1,1
6,55,3,5,2,1,2
6,32,3,5,2,1,3
6,71,3,5,2,1,4
6,17,3,5,2,1,5
6,8,3,5,2,1,6
6,3,3,5,2,0,0
6,8,3,5,2,0,1
6,4,3,5,2,0,2
6,2,3,5,2,0,3
6,7,3,5,2,0,4
6,5,3,5,2,0,5
6,1,3,5,2,0,6
6,35,3,1,2,1,0
6,52,3,1,2,1,1
6,19,3,1,2,1,2
6,12,3,1,2,1,3
6,11,3,1,2,1,4
6,5,3,1,2,1,5
6,1,3,1,2,1,6
6,0,3,1,2,0,0
6,3,3,1,2,0,1
6,1,3,1,2,0,2
6,0,3,1,2,0,3
6,2,3,1,2,0,4
6,0,3,1,2,0,5
6,2,3,1,2,0,6
6,124,4,6,2,1,0
6,20,4,6,2,1,1
6,25,4,6,2,1,2
6,21,4,6,2,1,3
6,34,4,6,2,1,4
6,17,4,6,2,1,5
6,8,4,6,2,1,6
6,21,4,6,2,0,0
6,6,4,6,2,0,1
6,3,4,6,2,0,2
6,4,4,6,2,0,3
6,11,4,6,2,0,4
6,5,4,6,2,0,5
6,1,4,6,2,0,6
6,79,4,0,2,1,0
6,47,4,0,2,1,1
6,37,4,0,2,1,2
6,28,4,0,2,1,3
6,45,4,0,2,1,4
6,27,4,0,2,1,5
6,7,4,0,2,1,6
6,17,4,0,2,0,0
6,7,4,0,2,0,1
6,5,4,0,2,0,2
6,8,4,0,2,0,3
6,7,4,0,2,0,4
6,4,4,0,2,0,5
6,0,4,0,2,0,6
6,78,4,2,2,1,0
6,55,4,2,2,1,1
6,28,4,2,2,1,2
6,43,4,2,2,1,3
6,47,4,2,2,1,4
6,16,4,2,2,1,5
6,6,4,2,2,1,6
6,9,4,2,2,0,0
6,8,4,2,2,0,1
6,4,4,2,2,0,2
6,7,4,2,2,0,3
6,7,4,2,2,0,4
6,0,4,2,2,0,5
6,1,4,2,2,0,6
6,95,4,3,2,1,0
6,63,4,3,2,1,1
6,33,4,3,2,1,2
6,32,4,3,2,1,3
6,63,4,3,2,1,4
6,26,4,3,2,1,5
6,3,4,3,2,1,6
6,15,4,3,2,0,0
6,4,4,3,2,0,1
6,4,4,3,2,0,2
6,6,4,3,2,0,3
6,8,4,3,2,0,4
6,5,4,3,2,0,5
6,0,4,3,2,0,6
6,112,4,4,2,1,0
6,56,4,4,2,1,1
6,49,4,4,2,1,2
6,41,4,4,2,1,3
6,55,4,4,2,1,4
6,9,4,4,2,1,5
6,2,4,4,2,1,6
6,6,4,4,2,0,0
6,6,4,4,2,0,1
6,4,4,4,2,0,2
6,3,4,4,2,0,3
6,6,4,4,2,0,4
6,2,4,4,2,0,5
6,0,4,4,2,0,6
6,342,4,5,2,1,0
6,225,4,5,2,1,1
6,151,4,5,2,1,2
6,131,4,5,2,1,3
6,166,4,5,2,1,4
6,38,4,5,2,1,5
6,7,4,5,2,1,6
6,14,4,5,2,0,0
6,11,4,5,2,0,1
6,16,4,5,2,0,2
6,7,4,5,2,0,3
6,12,4,5,2,0,4
6,8,4,5,2,0,5
6,3,4,5,2,0,6
6,219,4,1,2,1,0
6,175,4,1,2,1,1
6,79,4,1,2,1,2
6,49,4,1,2,1,3
6,57,4,1,2,1,4
6,22,4,1,2,1,5
6,5,4,1,2,1,6
6,8,4,1,2,0,0
6,2,4,1,2,0,1
6,7,4,1,2,0,2
6,4,4,1,2,0,3
6,11,4,1,2,0,4
6,3,4,1,2,0,5
6,1,4,1,2,0,6
6,67,1,6,2,1,0
6,6,1,6,2,1,1
6,6,1,6,2,1,2
6,5,1,6,2,1,3
6,8,1,6,2,1,4
6,4,1,6,2,1,5
6,2,1,6,2,1,6
6,4,1,6,2,0,0
6,3,1,6,2,0,1
6,3,1,6,2,0,2
6,1,1,6,2,0,3
6,1,1,6,2,0,4
6,2,1,6,2,0,5
6,1,1,6,2,0,6
6,16,1,0,2,1,0
6,12,1,0,2,1,1
6,12,1,0,2,1,2
6,4,1,0,2,1,3
6,11,1,0,2,1,4
6,5,1,0,2,1,5
6,0,1,0,2,1,6
6,3,1,0,2,0,0
6,1,1,0,2,0,1
6,2,1,0,2,0,2
6,1,1,0,2,0,3
6,1,1,0,2,0,4
6,0,1,0,2,0,5
6,0,1,0,2,0,6
6,30,1,2,2,1,0
6,15,1,2,2,1,1
6,9,1,2,2,1,2
6,13,1,2,2,1,3
6,14,1,2,2,1,4
6,2,1,2,2,1,5
6,0,1,2,2,1,6
6,3,1,2,2,0,0
6,1,1,2,2,0,1
6,1,1,2,2,0,2
6,0,1,2,2,0,3
6,2,1,2,2,0,4
6,0,1,2,2,0,5
6,0,1,2,2,0,6
6,32,1,3,2,1,0
6,17,1,3,2,1,1
6,13,1,3,2,1,2
6,11,1,3,2,1,3
6,11,1,3,2,1,4
6,3,1,3,2,1,5
6,0,1,3,2,1,6
6,1,1,3,2,0,0
6,3,1,3,2,0,1
6,3,1,3,2,0,2
6,1,1,3,2,0,3
6,1,1,3,2,0,4
6,0,1,3,2,0,5
6,0,1,3,2,0,6
6,30,1,4,2,1,0
6,18,1,4,2,1,1
6,16,1,4,2,1,2
6,12,1,4,2,1,3
6,18,1,4,2,1,4
6,5,1,4,2,1,5
6,0,1,4,2,1,6
6,1,1,4,2,0,0
6,2,1,4,2,0,1
6,1,1,4,2,0,2
6,0,1,4,2,0,3
6,1,1,4,2,0,4
6,0,1,4,2,0,5
6,0,1,4,2,0,6
6,229,1,5,2,1,0
6,143,1,5,2,1,1
6,93,1,5,2,1,2
6,67,1,5,2,1,3
6,78,1,5,2,1,4
6,18,1,5,2,1,5
6,3,1,5,2,1,6
6,6,1,5,2,0,0
6,7,1,5,2,0,1
6,7,1,5,2,0,2
6,5,1,5,2,0,3
6,7,1,5,2,0,4
6,1,1,5,2,0,5
6,1,1,5,2,0,6
6,253,1,1,2,1,0
6,153,1,1,2,1,1
6,76,1,1,2,1,2
6,55,1,1,2,1,3
6,55,1,1,2,1,4
6,9,1,1,2,1,5
6,1,1,1,2,1,6
6,6,1,1,2,0,0
6,6,1,1,2,0,1
6,1,1,1,2,0,2
6,4,1,1,2,0,3
6,7,1,1,2,0,4
6,2,1,1,2,0,5
6,0,1,1,2,0,6
6,0,5,6,1,1,0
6,0,5,6,1,1,1
6,0,5,6,1,1,2
6,0,5,6,1,1,3
6,0,5,6,1,1,4
6,0,5,6,1,1,5
6,0,5,6,1,1,6
6,0,5,6,1,0,0
6,0,5,6,1,0,1
6,0,5,6,1,0,2
6,0,5,6,1,0,3
6,0,5,6,1,0,4
6,0,5,6,1,0,5
6,0,5,6,1,0,6
6,0,5,0,1,1,0
6,0,5,0,1,1,1
6,0,5,0,1,1,2
6,0,5,0,1,1,3
6,0,5,0,1,1,4
6,0,5,0,1,1,5
6,0,5,0,1,1,6
6,0,5,0,1,0,0
6,0,5,0,1,0,1
6,0,5,0,1,0,2
6,0,5,0,1,0,3
6,0,5,0,1,0,4
6,0,5,0,1,0,5
6,0,5,0,1,0,6
6,0,5,2,1,1,0
6,0,5,2,1,1,1
6,0,5,2,1,1,2
6,0,5,2,1,1,3
6,0,5,2,1,1,4
6,0,5,2,1,1,5
6,0,5,2,1,1,6
6,0,5,2,1,0,0
6,0,5,2,1,0,1
6,0,5,2,1,0,2
6,0,5,2,1,0,3
6,0,5,2,1,0,4
6,0,5,2,1,0,5
6,0,5,2,1,0,6
6,0,5,3,1,1,0
6,0,5,3,1,1,1
6,0,5,3,1,1,2
6,0,5,3,1,1,3
6,0,5,3,1,1,4
6,0,5,3,1,1,5
6,0,5,3,1,1,6
6,0,5,3,1,0,0
6,0,5,3,1,0,1
6,0,5,3,1,0,2
6,0,5,3,1,0,3
6,0,5,3,1,0,4
6,0,5,3,1,0,5
6,0,5,3,1,0,6
6,0,5,4,1,1,0
6,0,5,4,1,1,1
6,0,5,4,1,1,2
6,0,5,4,1,1,3
6,0,5,4,1,1,4
6,0,5,4,1,1,5
6,0,5,4,1,1,6
6,0,5,4,1,0,0
6,0,5,4,1,0,1
6,0,5,4,1,0,2
6,0,5,4,1,0,3
6,0,5,4,1,0,4
6,0,5,4,1,0,5
6,0,5,4,1,0,6
6,0,5,5,1,1,0
6,0,5,5,1,1,1
6,0,5,5,1,1,2
6,0,5,5,1,1,3
6,0,5,5,1,1,4
6,0,5,5,1,1,5
6,0,5,5,1,1,6
6,0,5,5,1,0,0
6,0,5,5,1,0,1
6,0,5,5,1,0,2
6,0,5,5,1,0,3
6,0,5,5,1,0,4
6,0,5,5,1,0,5
6,0,5,5,1,0,6
6,0,5,1,1,1,0
6,0,5,1,1,1,1
6,0,5,1,1,1,2
6,0,5,1,1,1,3
6,0,5,1,1,1,4
6,0,5,1,1,1,5
6,0,5,1,1,1,6
6,0,5,1,1,0,0
6,0,5,1,1,0,1
6,0,5,1,1,0,2
6,0,5,1,1,0,3
6,0,5,1,1,0,4
6,0,5,1,1,0,5
6,0,5,1,1,0,6
6,262,0,6,1,1,0
6,165,0,6,1,1,1
6,168,0,6,1,1,2
6,171,0,6,1,1,3
6,443,0,6,1,1,4
6,345,0,6,1,1,5
6,175,0,6,1,1,6
6,64,0,6,1,0,0
6,62,0,6,1,0,1
6,47,0,6,1,0,2
6,55,0,6,1,0,3
6,149,0,6,1,0,4
6,90,0,6,1,0,5
6,42,0,6,1,0,6
6,158,0,0,1,1,0
6,136,0,0,1,1,1
6,132,0,0,1,1,2
6,118,0,0,1,1,3
6,271,0,0,1,1,4
6,184,0,0,1,1,5
6,91,0,0,1,1,6
6,29,0,0,1,0,0
6,21,0,0,1,0,1
6,22,0,0,1,0,2
6,18,0,0,1,0,3
6,70,0,0,1,0,4
6,29,0,0,1,0,5
6,17,0,0,1,0,6
6,111,0,2,1,1,0
6,90,0,2,1,1,1
6,74,0,2,1,1,2
6,64,0,2,1,1,3
6,161,0,2,1,1,4
6,111,0,2,1,1,5
6,33,0,2,1,1,6
6,19,0,2,1,0,0
6,13,0,2,1,0,1
6,11,0,2,1,0,2
6,7,0,2,1,0,3
6,20,0,2,1,0,4
6,15,0,2,1,0,5
6,7,0,2,1,0,6
6,72,0,3,1,1,0
6,70,0,3,1,1,1
6,49,0,3,1,1,2
6,54,0,3,1,1,3
6,82,0,3,1,1,4
6,40,0,3,1,1,5
6,16,0,3,1,1,6
6,4,0,3,1,0,0
6,7,0,3,1,0,1
6,5,0,3,1,0,2
6,0,0,3,1,0,3
6,7,0,3,1,0,4
6,3,0,3,1,0,5
6,3,0,3,1,0,6
6,55,0,4,1,1,0
6,42,0,4,1,1,1
6,39,0,4,1,1,2
6,27,0,4,1,1,3
6,43,0,4,1,1,4
6,35,0,4,1,1,5
6,9,0,4,1,1,6
6,2,0,4,1,0,0
6,1,0,4,1,0,1
6,2,0,4,1,0,2
6,2,0,4,1,0,3
6,4,0,4,1,0,4
6,4,0,4,1,0,5
6,2,0,4,1,0,6
6,104,0,5,1,1,0
6,90,0,5,1,1,1
6,54,0,5,1,1,2
6,40,0,5,1,1,3
6,72,0,5,1,1,4
6,30,0,5,1,1,5
6,8,0,5,1,1,6
6,3,0,5,1,0,0
6,5,0,5,1,0,1
6,5,0,5,1,0,2
6,6,0,5,1,0,3
6,6,0,5,1,0,4
6,5,0,5,1,0,5
6,3,0,5,1,0,6
6,22,0,1,1,1,0
6,24,0,1,1,1,1
6,7,0,1,1,1,2
6,8,0,1,1,1,3
6,9,0,1,1,1,4
6,2,0,1,1,1,5
6,0,0,1,1,1,6
6,0,0,1,1,0,0
6,1,0,1,1,0,1
6,1,0,1,1,0,2
6,0,0,1,1,0,3
6,0,0,1,1,0,4
6,0,0,1,1,0,5
6,1,0,1,1,0,6
6,101,2,6,1,1,0
6,62,2,6,1,1,1
6,50,2,6,1,1,2
6,48,2,6,1,1,3
6,84,2,6,1,1,4
6,66,2,6,1,1,5
6,17,2,6,1,1,6
6,13,2,6,1,0,0
6,13,2,6,1,0,1
6,17,2,6,1,0,2
6,15,2,6,1,0,3
6,17,2,6,1,0,4
6,18,2,6,1,0,5
6,0,2,6,1,0,6
6,72,2,0,1,1,0
6,57,2,0,1,1,1
6,47,2,0,1,1,2
6,43,2,0,1,1,3
6,96,2,0,1,1,4
6,51,2,0,1,1,5
6,21,2,0,1,1,6
6,9,2,0,1,0,0
6,7,2,0,1,0,1
6,6,2,0,1,0,2
6,5,2,0,1,0,3
6,18,2,0,1,0,4
6,7,2,0,1,0,5
6,4,2,0,1,0,6
6,57,2,2,1,1,0
6,38,2,2,1,1,1
6,36,2,2,1,1,2
6,31,2,2,1,1,3
6,63,2,2,1,1,4
6,40,2,2,1,1,5
6,12,2,2,1,1,6
6,7,2,2,1,0,0
6,7,2,2,1,0,1
6,6,2,2,1,0,2
6,8,2,2,1,0,3
6,10,2,2,1,0,4
6,5,2,2,1,0,5
6,2,2,2,1,0,6
6,46,2,3,1,1,0
6,30,2,3,1,1,1
6,24,2,3,1,1,2
6,33,2,3,1,1,3
6,38,2,3,1,1,4
6,23,2,3,1,1,5
6,11,2,3,1,1,6
6,2,2,3,1,0,0
6,0,2,3,1,0,1
6,3,2,3,1,0,2
6,3,2,3,1,0,3
6,4,2,3,1,0,4
6,5,2,3,1,0,5
6,3,2,3,1,0,6
6,39,2,4,1,1,0
6,31,2,4,1,1,1
6,18,2,4,1,1,2
6,13,2,4,1,1,3
6,33,2,4,1,1,4
6,18,2,4,1,1,5
6,1,2,4,1,1,6
6,2,2,4,1,0,0
6,1,2,4,1,0,1
6,4,2,4,1,0,2
6,2,2,4,1,0,3
6,1,2,4,1,0,4
6,3,2,4,1,0,5
6,2,2,4,1,0,6
6,81,2,5,1,1,0
6,69,2,5,1,1,1
6,48,2,5,1,1,2
6,30,2,5,1,1,3
6,45,2,5,1,1,4
6,25,2,5,1,1,5
6,4,2,5,1,1,6
6,4,2,5,1,0,0
6,6,2,5,1,0,1
6,4,2,5,1,0,2
6,1,2,5,1,0,3
6,7,2,5,1,0,4
6,2,2,5,1,0,5
6,2,2,5,1,0,6
6,20,2,1,1,1,0
6,24,2,1,1,1,1
6,13,2,1,1,1,2
6,7,2,1,1,1,3
6,6,2,1,1,1,4
6,3,2,1,1,1,5
6,0,2,1,1,1,6
6,1,2,1,1,0,0
6,1,2,1,1,0,1
6,0,2,1,1,0,2
6,2,2,1,1,0,3
6,3,2,1,1,0,4
6,0,2,1,1,0,5
6,0,2,1,1,0,6
6,35,3,6,1,1,0
6,19,3,6,1,1,1
6,13,3,6,1,1,2
6,12,3,6,1,1,3
6,17,3,6,1,1,4
6,19,3,6,1,1,5
6,3,3,6,1,1,6
6,4,3,6,1,0,0
6,3,3,6,1,0,1
6,3,3,6,1,0,2
6,3,3,6,1,0,3
6,2,3,6,1,0,4
6,4,3,6,1,0,5
6,2,3,6,1,0,6
6,30,3,0,1,1,0
6,14,3,0,1,1,1
6,17,3,0,1,1,2
6,10,3,0,1,1,3
6,26,3,0,1,1,4
6,17,3,0,1,1,5
6,3,3,0,1,1,6
6,5,3,0,1,0,0
6,4,3,0,1,0,1
6,3,3,0,1,0,2
6,1,3,0,1,0,3
6,8,3,0,1,0,4
6,1,3,0,1,0,5
6,1,3,0,1,0,6
6,21,3,2,1,1,0
6,12,3,2,1,1,1
6,13,3,2,1,1,2
6,14,3,2,1,1,3
6,25,3,2,1,1,4
6,12,3,2,1,1,5
6,5,3,2,1,1,6
6,2,3,2,1,0,0
6,2,3,2,1,0,1
6,0,3,2,1,0,2
6,1,3,2,1,0,3
6,5,3,2,1,0,4
6,0,3,2,1,0,5
6,1,3,2,1,0,6
6,21,3,3,1,1,0
6,20,3,3,1,1,1
6,12,3,3,1,1,2
6,10,3,3,1,1,3
6,13,3,3,1,1,4
6,17,3,3,1,1,5
6,3,3,3,1,1,6
6,1,3,3,1,0,0
6,0,3,3,1,0,1
6,1,3,3,1,0,2
6,2,3,3,1,0,3
6,2,3,3,1,0,4
6,0,3,3,1,0,5
6,1,3,3,1,0,6
6,12,3,4,1,1,0
6,12,3,4,1,1,1
6,15,3,4,1,1,2
6,10,3,4,1,1,3
6,16,3,4,1,1,4
6,9,3,4,1,1,5
6,1,3,4,1,1,6
6,1,3,4,1,0,0
6,0,3,4,1,0,1
6,0,3,4,1,0,2
6,1,3,4,1,0,3
6,1,3,4,1,0,4
6,1,3,4,1,0,5
6,0,3,4,1,0,6
6,62,3,5,1,1,0
6,56,3,5,1,1,1
6,36,3,5,1,1,2
6,22,3,5,1,1,3
6,32,3,5,1,1,4
6,10,3,5,1,1,5
6,2,3,5,1,1,6
6,3,3,5,1,0,0
6,4,3,5,1,0,1
6,2,3,5,1,0,2
6,1,3,5,1,0,3
6,1,3,5,1,0,4
6,1,3,5,1,0,5
6,0,3,5,1,0,6
6,17,3,1,1,1,0
6,21,3,1,1,1,1
6,12,3,1,1,1,2
6,3,3,1,1,1,3
6,4,3,1,1,1,4
6,1,3,1,1,1,5
6,0,3,1,1,1,6
6,1,3,1,1,0,0
6,1,3,1,1,0,1
6,0,3,1,1,0,2
6,0,3,1,1,0,3
6,1,3,1,1,0,4
6,1,3,1,1,0,5
6,0,3,1,1,0,6
6,41,4,6,1,1,0
6,14,4,6,1,1,1
6,11,4,6,1,1,2
6,17,4,6,1,1,3
6,19,4,6,1,1,4
6,11,4,6,1,1,5
6,3,4,6,1,1,6
6,12,4,6,1,0,0
6,3,4,6,1,0,1
6,3,4,6,1,0,2
6,3,4,6,1,0,3
6,3,4,6,1,0,4
6,2,4,6,1,0,5
6,1,4,6,1,0,6
6,22,4,0,1,1,0
6,20,4,0,1,1,1
6,8,4,0,1,1,2
6,14,4,0,1,1,3
6,26,4,0,1,1,4
6,10,4,0,1,1,5
6,3,4,0,1,1,6
6,2,4,0,1,0,0
6,1,4,0,1,0,1
6,3,4,0,1,0,2
6,1,4,0,1,0,3
6,2,4,0,1,0,4
6,5,4,0,1,0,5
6,0,4,0,1,0,6
6,22,4,2,1,1,0
6,21,4,2,1,1,1
6,8,4,2,1,1,2
6,15,4,2,1,1,3
6,21,4,2,1,1,4
6,6,4,2,1,1,5
6,1,4,2,1,1,6
6,3,4,2,1,0,0
6,3,4,2,1,0,1
6,2,4,2,1,0,2
6,0,4,2,1,0,3
6,1,4,2,1,0,4
6,0,4,2,1,0,5
6,1,4,2,1,0,6
6,22,4,3,1,1,0
6,22,4,3,1,1,1
6,13,4,3,1,1,2
6,20,4,3,1,1,3
6,30,4,3,1,1,4
6,8,4,3,1,1,5
6,2,4,3,1,1,6
6,4,4,3,1,0,0
6,7,4,3,1,0,1
6,4,4,3,1,0,2
6,1,4,3,1,0,3
6,0,4,3,1,0,4
6,1,4,3,1,0,5
6,0,4,3,1,0,6
6,28,4,4,1,1,0
6,20,4,4,1,1,1
6,16,4,4,1,1,2
6,7,4,4,1,1,3
6,24,4,4,1,1,4
6,7,4,4,1,1,5
6,3,4,4,1,1,6
6,4,4,4,1,0,0
6,4,4,4,1,0,1
6,1,4,4,1,0,2
6,1,4,4,1,0,3
6,2,4,4,1,0,4
6,2,4,4,1,0,5
6,0,4,4,1,0,6
6,117,4,5,1,1,0
6,91,4,5,1,1,1
6,46,4,5,1,1,2
6,40,4,5,1,1,3
6,42,4,5,1,1,4
6,11,4,5,1,1,5
6,1,4,5,1,1,6
6,6,4,5,1,0,0
