OMRÅDE,KØN,ALDER,HERKOMST1,TID,INDHOLD
64,1,1,0,2005,334
64,1,1,0,2006,250
64,1,1,0,2007,198
64,1,1,0,2008,215
64,1,1,0,2009,236
64,1,1,0,2010,237
64,1,1,0,2011,241
64,1,1,0,2012,256
64,1,1,0,2013,228
64,1,1,0,2014,178
64,1,1,0,2015,186
64,1,1,0,2016,187
64,1,1,0,2017,159
64,1,1,0,2018,166
64,1,1,0,2019,182
64,1,1,0,2020,217
64,1,1,0,2021,195
64,1,1,0,2022,161
64,1,1,0,2023,182
64,1,1,1,2005,18
64,1,1,1,2006,13
64,1,1,1,2007,12
64,1,1,1,2008,11
64,1,1,1,2009,9
64,1,1,1,2010,22
64,1,1,1,2011,20
64,1,1,1,2012,29
64,1,1,1,2013,30
64,1,1,1,2014,20
64,1,1,1,2015,19
64,1,1,1,2016,28
64,1,1,1,2017,33
64,1,1,1,2018,33
64,1,1,1,2019,39
64,1,1,1,2020,32
64,1,1,1,2021,42
64,1,1,1,2022,38
64,1,1,1,2023,29
64,1,2,0,2005,150
64,1,2,0,2006,158
64,1,2,0,2007,105
64,1,2,0,2008,128
64,1,2,0,2009,136
64,1,2,0,2010,139
64,1,2,0,2011,150
64,1,2,0,2012,149
64,1,2,0,2013,199
64,1,2,0,2014,142
64,1,2,0,2015,167
64,1,2,0,2016,144
64,1,2,0,2017,138
64,1,2,0,2018,125
64,1,2,0,2019,147
64,1,2,0,2020,217
64,1,2,0,2021,195
64,1,2,0,2022,198
64,1,2,0,2023,175
64,1,2,1,2005,7
64,1,2,1,2006,9
64,1,2,1,2007,5
64,1,2,1,2008,5
64,1,2,1,2009,8
64,1,2,1,2010,11
64,1,2,1,2011,5
64,1,2,1,2012,11
64,1,2,1,2013,15
64,1,2,1,2014,9
64,1,2,1,2015,11
64,1,2,1,2016,15
64,1,2,1,2017,8
64,1,2,1,2018,7
64,1,2,1,2019,10
64,1,2,1,2020,20
64,1,2,1,2021,11
64,1,2,1,2022,14
64,1,2,1,2023,19
64,0,0,0,2005,33
64,0,0,0,2006,28
64,0,0,0,2007,41
64,0,0,0,2008,38
64,0,0,0,2009,35
64,0,0,0,2010,47
64,0,0,0,2011,46
64,0,0,0,2012,47
64,0,0,0,2013,57
64,0,0,0,2014,33
64,0,0,0,2015,36
64,0,0,0,2016,38
64,0,0,0,2017,24
64,0,0,0,2018,29
64,0,0,0,2019,34
64,0,0,0,2020,53
64,0,0,0,2021,49
64,0,0,0,2022,34
64,0,0,0,2023,40
64,0,0,1,2005,3
64,0,0,1,2006,1
64,0,0,1,2007,3
64,0,0,1,2008,1
64,0,0,1,2009,2
64,0,0,1,2010,4
64,0,0,1,2011,2
64,0,0,1,2012,4
64,0,0,1,2013,10
64,0,0,1,2014,4
64,0,0,1,2015,4
64,0,0,1,2016,6
64,0,0,1,2017,4
64,0,0,1,2018,3
64,0,0,1,2019,5
64,0,0,1,2020,5
64,0,0,1,2021,5
64,0,0,1,2022,6
64,0,0,1,2023,5
64,0,1,0,2005,106
64,0,1,0,2006,99
64,0,1,0,2007,87
64,0,1,0,2008,100
64,0,1,0,2009,84
64,0,1,0,2010,111
64,0,1,0,2011,82
64,0,1,0,2012,91
64,0,1,0,2013,116
64,0,1,0,2014,70
64,0,1,0,2015,81
64,0,1,0,2016,66
64,0,1,0,2017,54
64,0,1,0,2018,55
64,0,1,0,2019,44
64,0,1,0,2020,69
64,0,1,0,2021,61
64,0,1,0,2022,67
64,0,1,0,2023,56
64,0,1,1,2005,2
64,0,1,1,2006,1
64,0,1,1,2007,7
64,0,1,1,2008,5
64,0,1,1,2009,8
64,0,1,1,2010,6
64,0,1,1,2011,9
64,0,1,1,2012,6
64,0,1,1,2013,10
64,0,1,1,2014,7
64,0,1,1,2015,11
64,0,1,1,2016,6
64,0,1,1,2017,5
64,0,1,1,2018,8
64,0,1,1,2019,9
64,0,1,1,2020,11
64,0,1,1,2021,13
64,0,1,1,2022,17
64,0,1,1,2023,14
64,0,2,0,2005,42
64,0,2,0,2006,35
64,0,2,0,2007,32
64,0,2,0,2008,40
64,0,2,0,2009,38
64,0,2,0,2010,51
64,0,2,0,2011,58
64,0,2,0,2012,57
64,0,2,0,2013,80
64,0,2,0,2014,56
64,0,2,0,2015,52
64,0,2,0,2016,60
64,0,2,0,2017,37
64,0,2,0,2018,46
64,0,2,0,2019,33
64,0,2,0,2020,65
64,0,2,0,2021,48
64,0,2,0,2022,80
64,0,2,0,2023,63
64,0,2,1,2005,3
64,0,2,1,2006,2
64,0,2,1,2007,1
64,0,2,1,2008,1
64,0,2,1,2009,3
64,0,2,1,2010,2
64,0,2,1,2011,1
64,0,2,1,2012,3
64,0,2,1,2013,4
64,0,2,1,2014,2
64,0,2,1,2015,2
64,0,2,1,2016,1
64,0,2,1,2017,2
64,0,2,1,2018,5
64,0,2,1,2019,3
64,0,2,1,2020,2
64,0,2,1,2021,4
64,0,2,1,2022,6
64,0,2,1,2023,4
67,1,0,0,2005,1266
67,1,0,0,2006,1222
67,1,0,0,2007,1023
67,1,0,0,2008,1058
67,1,0,0,2009,1092
67,1,0,0,2010,1139
67,1,0,0,2011,1330
67,1,0,0,2012,1476
67,1,0,0,2013,1392
67,1,0,0,2014,1343
67,1,0,0,2015,1163
67,1,0,0,2016,1046
67,1,0,0,2017,1054
67,1,0,0,2018,1091
67,1,0,0,2019,1086
67,1,0,0,2020,1130
67,1,0,0,2021,974
67,1,0,0,2022,942
67,1,0,0,2023,872
67,1,0,1,2005,480
67,1,0,1,2006,454
67,1,0,1,2007,408
67,1,0,1,2008,440
67,1,0,1,2009,445
67,1,0,1,2010,536
67,1,0,1,2011,562
67,1,0,1,2012,674
67,1,0,1,2013,641
67,1,0,1,2014,661
67,1,0,1,2015,647
67,1,0,1,2016,615
67,1,0,1,2017,631
67,1,0,1,2018,705
67,1,0,1,2019,660
67,1,0,1,2020,764
67,1,0,1,2021,700
67,1,0,1,2022,644
67,1,0,1,2023,578
67,1,1,0,2005,1630
67,1,1,0,2006,1600
67,1,1,0,2007,1244
67,1,1,0,2008,1134
67,1,1,0,2009,1188
67,1,1,0,2010,1256
67,1,1,0,2011,1332
67,1,1,0,2012,1524
67,1,1,0,2013,1334
67,1,1,0,2014,1255
67,1,1,0,2015,1281
67,1,1,0,2016,1045
67,1,1,0,2017,913
67,1,1,0,2018,913
67,1,1,0,2019,917
67,1,1,0,2020,996
67,1,1,0,2021,913
67,1,1,0,2022,824
67,1,1,0,2023,831
67,1,1,1,2005,364
67,1,1,1,2006,373
67,1,1,1,2007,276
67,1,1,1,2008,304
67,1,1,1,2009,317
67,1,1,1,2010,359
67,1,1,1,2011,344
67,1,1,1,2012,433
67,1,1,1,2013,393
67,1,1,1,2014,455
67,1,1,1,2015,435
67,1,1,1,2016,394
67,1,1,1,2017,427
67,1,1,1,2018,457
67,1,1,1,2019,484
67,1,1,1,2020,628
67,1,1,1,2021,583
67,1,1,1,2022,539
67,1,1,1,2023,527
67,1,2,0,2005,647
67,1,2,0,2006,667
67,1,2,0,2007,496
67,1,2,0,2008,516
67,1,2,0,2009,522
67,1,2,0,2010,629
67,1,2,0,2011,620
67,1,2,0,2012,793
67,1,2,0,2013,848
67,1,2,0,2014,754
67,1,2,0,2015,824
67,1,2,0,2016,745
67,1,2,0,2017,677
67,1,2,0,2018,630
67,1,2,0,2019,652
67,1,2,0,2020,804
67,1,2,0,2021,744
67,1,2,0,2022,629
67,1,2,0,2023,659
67,1,2,1,2005,74
67,1,2,1,2006,91
67,1,2,1,2007,66
67,1,2,1,2008,74
67,1,2,1,2009,94
67,1,2,1,2010,94
67,1,2,1,2011,99
67,1,2,1,2012,147
67,1,2,1,2013,124
67,1,2,1,2014,130
67,1,2,1,2015,158
67,1,2,1,2016,130
67,1,2,1,2017,125
67,1,2,1,2018,169
67,1,2,1,2019,156
67,1,2,1,2020,261
67,1,2,1,2021,225
67,1,2,1,2022,175
67,1,2,1,2023,197
67,0,0,0,2005,320
67,0,0,0,2006,301
67,0,0,0,2007,243
67,0,0,0,2008,248
67,0,0,0,2009,273
67,0,0,0,2010,259
67,0,0,0,2011,290
67,0,0,0,2012,326
67,0,0,0,2013,323
67,0,0,0,2014,277
67,0,0,0,2015,309
67,0,0,0,2016,260
67,0,0,0,2017,224
67,0,0,0,2018,244
67,0,0,0,2019,274
67,0,0,0,2020,336
67,0,0,0,2021,310
67,0,0,0,2022,254
67,0,0,0,2023,212
67,0,0,1,2005,91
67,0,0,1,2006,73
67,0,0,1,2007,53
67,0,0,1,2008,61
67,0,0,1,2009,73
67,0,0,1,2010,75
67,0,0,1,2011,98
67,0,0,1,2012,97
67,0,0,1,2013,113
67,0,0,1,2014,124
67,0,0,1,2015,119
67,0,0,1,2016,91
67,0,0,1,2017,125
67,0,0,1,2018,110
67,0,0,1,2019,147
67,0,0,1,2020,180
67,0,0,1,2021,180
67,0,0,1,2022,147
67,0,0,1,2023,167
67,0,1,0,2005,440
67,0,1,0,2006,442
67,0,1,0,2007,363
67,0,1,0,2008,358
67,0,1,0,2009,377
67,0,1,0,2010,412
67,0,1,0,2011,406
67,0,1,0,2012,463
67,0,1,0,2013,457
67,0,1,0,2014,380
67,0,1,0,2015,427
67,0,1,0,2016,337
67,0,1,0,2017,332
67,0,1,0,2018,290
67,0,1,0,2019,313
67,0,1,0,2020,355
67,0,1,0,2021,286
67,0,1,0,2022,286
67,0,1,0,2023,264
67,0,1,1,2005,82
67,0,1,1,2006,75
67,0,1,1,2007,65
67,0,1,1,2008,58
67,0,1,1,2009,82
67,0,1,1,2010,93
67,0,1,1,2011,94
67,0,1,1,2012,103
67,0,1,1,2013,129
67,0,1,1,2014,105
67,0,1,1,2015,133
67,0,1,1,2016,117
67,0,1,1,2017,99
67,0,1,1,2018,149
67,0,1,1,2019,160
67,0,1,1,2020,214
67,0,1,1,2021,176
67,0,1,1,2022,181
67,0,1,1,2023,161
67,0,2,0,2005,207
67,0,2,0,2006,214
67,0,2,0,2007,181
67,0,2,0,2008,149
67,0,2,0,2009,195
67,0,2,0,2010,208
67,0,2,0,2011,217
67,0,2,0,2012,253
67,0,2,0,2013,304
67,0,2,0,2014,245
67,0,2,0,2015,288
67,0,2,0,2016,258
67,0,2,0,2017,222
67,0,2,0,2018,224
67,0,2,0,2019,226
67,0,2,0,2020,298
67,0,2,0,2021,227
67,0,2,0,2022,261
67,0,2,0,2023,253
67,0,2,1,2005,16
67,0,2,1,2006,17
67,0,2,1,2007,15
67,0,2,1,2008,17
67,0,2,1,2009,20
67,0,2,1,2010,13
67,0,2,1,2011,20
67,0,2,1,2012,22
67,0,2,1,2013,23
67,0,2,1,2014,32
67,0,2,1,2015,28
67,0,2,1,2016,27
67,0,2,1,2017,33
67,0,2,1,2018,46
67,0,2,1,2019,40
67,0,2,1,2020,47
67,0,2,1,2021,42
67,0,2,1,2022,55
67,0,2,1,2023,66
90,1,0,0,2005,379
90,1,0,0,2006,396
90,1,0,0,2007,329
90,1,0,0,2008,332
90,1,0,0,2009,329
90,1,0,0,2010,334
90,1,0,0,2011,368
90,1,0,0,2012,401
90,1,0,0,2013,382
90,1,0,0,2014,355
90,1,0,0,2015,337
90,1,0,0,2016,311
90,1,0,0,2017,325
90,1,0,0,2018,335
90,1,0,0,2019,329
90,1,0,0,2020,314
90,1,0,0,2021,286
90,1,0,0,2022,337
90,1,0,0,2023,349
90,1,0,1,2005,72
90,1,0,1,2006,67
90,1,0,1,2007,47
90,1,0,1,2008,53
90,1,0,1,2009,41
90,1,0,1,2010,72
90,1,0,1,2011,57
90,1,0,1,2012,69
90,1,0,1,2013,58
90,1,0,1,2014,45
90,1,0,1,2015,62
90,1,0,1,2016,60
90,1,0,1,2017,42
90,1,0,1,2018,60
90,1,0,1,2019,64
90,1,0,1,2020,70
90,1,0,1,2021,46
90,1,0,1,2022,49
90,1,0,1,2023,62
90,1,1,0,2005,442
90,1,1,0,2006,492
90,1,1,0,2007,410
90,1,1,0,2008,436
90,1,1,0,2009,305
90,1,1,0,2010,415
90,1,1,0,2011,362
90,1,1,0,2012,347
90,1,1,0,2013,364
90,1,1,0,2014,312
90,1,1,0,2015,320
90,1,1,0,2016,290
90,1,1,0,2017,300
90,1,1,0,2018,320
90,1,1,0,2019,307
90,1,1,0,2020,397
90,1,1,0,2021,316
90,1,1,0,2022,348
90,1,1,0,2023,318
90,1,1,1,2005,53
90,1,1,1,2006,46
90,1,1,1,2007,49
90,1,1,1,2008,32
90,1,1,1,2009,42
90,1,1,1,2010,43
90,1,1,1,2011,50
90,1,1,1,2012,56
90,1,1,1,2013,42
90,1,1,1,2014,51
90,1,1,1,2015,48
90,1,1,1,2016,38
90,1,1,1,2017,46
90,1,1,1,2018,59
90,1,1,1,2019,52
90,1,1,1,2020,77
90,1,1,1,2021,50
90,1,1,1,2022,65
90,1,1,1,2023,52
90,1,2,0,2005,244
90,1,2,0,2006,293
90,1,2,0,2007,235
90,1,2,0,2008,243
90,1,2,0,2009,227
90,1,2,0,2010,272
90,1,2,0,2011,278
90,1,2,0,2012,244
90,1,2,0,2013,329
90,1,2,0,2014,309
90,1,2,0,2015,303
90,1,2,0,2016,235
90,1,2,0,2017,312
90,1,2,0,2018,282
90,1,2,0,2019,280
90,1,2,0,2020,341
90,1,2,0,2021,319
90,1,2,0,2022,297
90,1,2,0,2023,285
90,1,2,1,2005,12
90,1,2,1,2006,11
90,1,2,1,2007,3
90,1,2,1,2008,19
90,1,2,1,2009,13
90,1,2,1,2010,17
90,1,2,1,2011,23
90,1,2,1,2012,26
90,1,2,1,2013,19
90,1,2,1,2014,20
90,1,2,1,2015,16
90,1,2,1,2016,18
90,1,2,1,2017,29
90,1,2,1,2018,26
90,1,2,1,2019,16
90,1,2,1,2020,37
90,1,2,1,2021,35
90,1,2,1,2022,25
90,1,2,1,2023,33
90,0,0,0,2005,60
90,0,0,0,2006,68
90,0,0,0,2007,53
90,0,0,0,2008,82
90,0,0,0,2009,63
90,0,0,0,2010,71
90,0,0,0,2011,75
90,0,0,0,2012,73
90,0,0,0,2013,70
90,0,0,0,2014,80
90,0,0,0,2015,62
90,0,0,0,2016,40
90,0,0,0,2017,55
90,0,0,0,2018,57
90,0,0,0,2019,58
90,0,0,0,2020,79
90,0,0,0,2021,65
90,0,0,0,2022,57
90,0,0,0,2023,68
90,0,0,1,2005,13
90,0,0,1,2006,9
90,0,0,1,2007,10
90,0,0,1,2008,9
90,0,0,1,2009,8
90,0,0,1,2010,7
90,0,0,1,2011,5
90,0,0,1,2012,4
90,0,0,1,2013,15
90,0,0,1,2014,12
90,0,0,1,2015,14
90,0,0,1,2016,8
90,0,0,1,2017,11
90,0,0,1,2018,5
90,0,0,1,2019,9
90,0,0,1,2020,8
90,0,0,1,2021,2
90,0,0,1,2022,11
90,0,0,1,2023,10
90,0,1,0,2005,147
90,0,1,0,2006,142
90,0,1,0,2007,141
90,0,1,0,2008,156
90,0,1,0,2009,114
90,0,1,0,2010,152
90,0,1,0,2011,110
90,0,1,0,2012,107
90,0,1,0,2013,140
90,0,1,0,2014,127
90,0,1,0,2015,110
90,0,1,0,2016,90
90,0,1,0,2017,94
90,0,1,0,2018,99
90,0,1,0,2019,94
90,0,1,0,2020,117
90,0,1,0,2021,82
90,0,1,0,2022,100
90,0,1,0,2023,111
90,0,1,1,2005,14
90,0,1,1,2006,15
90,0,1,1,2007,14
90,0,1,1,2008,12
90,0,1,1,2009,13
90,0,1,1,2010,13
90,0,1,1,2011,15
90,0,1,1,2012,17
90,0,1,1,2013,14
90,0,1,1,2014,14
90,0,1,1,2015,25
90,0,1,1,2016,16
90,0,1,1,2017,16
90,0,1,1,2018,13
90,0,1,1,2019,18
90,0,1,1,2020,18
90,0,1,1,2021,17
90,0,1,1,2022,12
90,0,1,1,2023,18
90,0,2,0,2005,81
90,0,2,0,2006,88
90,0,2,0,2007,71
90,0,2,0,2008,91
90,0,2,0,2009,59
90,0,2,0,2010,100
90,0,2,0,2011,93
90,0,2,0,2012,80
90,0,2,0,2013,97
90,0,2,0,2014,120
90,0,2,0,2015,95
90,0,2,0,2016,78
90,0,2,0,2017,105
90,0,2,0,2018,97
90,0,2,0,2019,106
90,0,2,0,2020,111
